/award/award_winning_work/awards_won./award/award_honor/award	118	208.31	12.71	0.85	5.01	193.4	21.61	1.69	8.93	158	15.25	1.69	6.05	143.35	30.08	3.81	11.33	152.5	20.34	2.12	7.49	138.07	30.51	8.9	15.31	93.43	13.14	0.42	5.03	78.37	28.39	2.97	10.4	101.39	20.34	2.54	8.52	91.28	25	5.51	12.75	51.69
/award/award_winning_work/awards_won./award/award_honor/award_winner	24	836.42	18.75	0	4.38	833.69	20.83	0	6.1	703.46	10.42	0	3.53	700.73	12.5	0	4.39	1333.69	16.67	4.17	8.19	1331.08	25	4.17	9.5	93.63	16.67	0	6.15	90.92	27.08	0	8.45	215.9	12.5	4.17	7.65	213.6	12.5	6.25	9.51	54.17
/award/award_winning_work/awards_won./award/award_honor/honored_for	10	51.45	30	0	9.62	42.1	90	5	32.78	197.85	10	0	6.33	186.8	90	5	31.09	62.4	10	0	7.24	51.4	90	5	32.19	33.2	0	0	5.25	21.25	90	5	27.06	18.55	15	0	7	9.55	90	0	24.61	95
/award/hall_of_fame/inductees./award/hall_of_fame_induction/inductee	27	941.78	37.04	22.22	27.58	913.31	40.74	22.22	29.2	855.46	38.89	27.78	31.92	826.87	42.59	27.78	33.74	631.17	38.89	25.93	31.2	602.57	38.89	25.93	31.43	369.81	50	42.59	44.75	342.22	57.41	46.3	49.58	296.37	50	31.48	38.46	272.8	51.85	35.19	42.04	50
/award/ranked_item/appears_in_ranked_lists./award/ranking/list	48	105.31	48.96	23.96	33.91	67.11	66.67	42.71	50.03	139.51	51.04	25	34.88	103.81	68.75	47.92	55.34	84.21	48.96	27.08	36.71	46.53	70.83	46.88	54.33	85.86	50	28.13	37.16	47.24	67.71	50	57.07	54.42	53.13	28.13	39.12	28.92	69.79	46.88	54.07	67.71
/base/aareas/schema/administrative_area/administrative_area_type	20	72.13	50	50	50.58	1.63	97.5	82.5	87.71	83.88	50	50	50.34	2.35	97.5	75	81.35	83.85	50	50	50.32	2.15	97.5	57.5	74.63	84.38	50	50	50.3	1.85	100	67.5	78.08	49.73	50	50	50.71	3.08	97.5	52.5	66.82	77.5
/base/aareas/schema/administrative_area/administrative_parent	25	851.46	44	32	37.52	786.56	84	36	53.48	660.22	46	36	40.3	600.5	84	48	57.11	589.26	42	28	32.03	524.58	72	28	42.15	143.38	42	42	42.68	73.42	82	66	71.03	113.44	42	38	40.53	64.94	78	54	61.33	70
/base/americancomedy/celebrity_impressionist/celebrities_impersonated	8	1339.75	31.25	25	26.69	1309.63	31.25	25	27.27	2128.63	18.75	6.25	10.18	2098.06	18.75	6.25	10.71	821.31	18.75	12.5	16.36	790.63	18.75	12.5	16.42	453.81	50	31.25	34.73	424.06	50	31.25	35.38	666.19	31.25	25	28.51	637.63	31.25	25	28.62	43.75
/base/biblioness/bibs_location/country	14	488.89	35.71	14.29	22.51	400.54	35.71	14.29	22.55	945.36	39.29	10.71	20.01	857.07	39.29	10.71	20.07	737.75	42.86	14.29	25.16	649.36	42.86	14.29	25.22	232.29	50	35.71	40.84	143.96	50	35.71	40.97	245.96	32.14	17.86	23.17	158.07	32.14	17.86	23.26	57.14
/base/biblioness/bibs_location/state	7	255.07	21.43	14.29	15.76	246	28.57	21.43	22.93	838.29	14.29	7.14	12.09	828.57	28.57	7.14	13.77	277.21	28.57	14.29	20.98	267.29	35.71	14.29	22.44	73.29	35.71	14.29	25.43	63.29	35.71	14.29	25.79	61.36	42.86	7.14	17.29	52.43	42.86	7.14	17.68	78.57
/base/culturalevent/event/entity_involved	20	2669.75	22.5	0	5.85	2666.88	30	7.5	13.34	2197.25	17.5	0	4.44	2194.43	17.5	7.5	11.25	2030.88	15	0	4.43	2028.03	20	2.5	9.33	477.3	40	5	14.38	474.48	47.5	12.5	25.04	698.75	5	0	2.56	696.02	7.5	0	2.96	22.5
/base/eating/practicer_of_diet/diet	11	804.18	31.82	13.64	21.99	768.91	36.36	22.73	27.92	1206.32	27.27	9.09	15.75	1170.91	31.82	13.64	18.89	976.86	31.82	22.73	27.98	941.32	31.82	27.27	30.33	977.27	50	22.73	36.59	941.27	54.55	31.82	41.67	662.27	50	36.36	43.34	627.5	50	40.91	45.66	50
/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months	3	9.5	50	0	12.27	2.67	100	16.67	47.22	9	50	0	12.22	2.5	100	16.67	48.61	7.33	100	0	18.89	1.83	100	33.33	63.89	11.5	0	0	8.71	2.83	100	0	37.5	7.83	83.33	0	15.62	2.67	100	0	40.28	100
/base/locations/continents/countries_within	5	42.6	50	40	46.02	27	60	40	51.32	28.5	50	40	43.49	11.8	80	40	47.45	28.4	50	30	41.14	12.7	80	40	57.86	22.7	50	50	51.42	7.5	80	50	56.86	40.8	50	30	37.89	25.8	60	30	40.36	90
/base/marchmadness/ncaa_basketball_tournament/seeds./base/marchmadness/ncaa_tournament_seed/team	41	18.22	6.1	0	6.05	4.46	96.34	8.54	33.2	17.29	14.63	0	7.15	4.21	96.34	14.63	38.29	17.95	8.54	0	6.51	4.57	96.34	8.54	32.28	20.01	2.44	0	5.41	4.29	92.68	18.29	41.36	15.3	29.27	2.44	12.43	4.78	93.9	18.29	37.83	96.34
/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed	21	23.24	50	0	12.67	1.64	100	73.81	82.94	22.48	50	0	13.68	1.74	100	61.9	76.13	22.55	52.38	0	13.76	1.5	100	71.43	83.02	24.52	50	0	11.81	1.74	97.62	71.43	82.52	18.6	66.67	9.52	27.05	4.64	88.1	64.29	71.31	100
/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant	1	93	0	0	2.48	93	0	0	2.48	788	0	0	0.14	788	0	0	0.14	173.5	0	0	0.6	173.5	0	0	0.6	144.5	0	0	0.73	144.5	0	0	0.73	802.5	0	0	0.13	802.5	0	0	0.13	0
/base/popstra/celebrity/dated./base/popstra/dated/participant	11	1025.09	0	0	0.22	1023.05	0	0	0.22	1401.5	0	0	0.19	1399.45	0	0	0.19	2209.18	0	0	0.34	2207.14	0	0	0.34	693.27	0	0	0.67	691.23	0	0	0.69	1817.82	0	0	0.2	1815.77	0	0	0.21	0
/base/popstra/celebrity/friendship./base/popstra/friendship/participant	32	2006.16	0	0	0.5	2003.02	0	0	0.53	3183.36	0	0	0.32	3180.22	0	0	0.33	2856.06	1.56	0	1.08	2852.92	3.13	1.56	2.2	1134.63	3.13	1.56	3.39	1131.44	3.13	1.56	3.45	1446.83	3.13	0	1.24	1443.86	4.69	0	1.4	7.81
/base/popstra/location/vacationers./base/popstra/vacation_choice/vacationer	31	1173.47	11.29	0	3.97	1166.13	12.9	1.61	5.31	1200.65	0	0	1.08	1193.05	4.84	0	1.21	798.48	4.84	0	2.03	791.1	8.06	0	2.65	312.13	12.9	3.23	6.56	304.73	16.13	3.23	7.47	296.44	19.35	3.23	7.93	290.92	19.35	3.23	8.82	25.81
/base/saturdaynightlive/snl_cast_member/seasons./base/saturdaynightlive/snl_season_tenure/cast_members	3	9.5	50	0	11.24	2.67	100	16.67	49.17	6.5	83.33	0	22.66	1.5	100	66.67	80.56	5	100	0	22.22	1.5	100	50	75	10.83	33.33	0	9.33	2.83	100	0	37.5	12.33	50	0	9.72	7.17	66.67	0	18.21	100
/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/contact_category	20	59.67	50	17.5	31.71	20.52	62.5	30	44.3	66.67	50	12.5	30	30.15	62.5	37.5	47.36	67.95	50	10	28.69	30.77	70	35	47.81	362.73	45	17.5	31.01	323.7	52.5	40	46.17	80.4	50	25	35.77	53.45	65	40	50.7	70
/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_language	21	64.05	50	21.43	31.68	25.52	69.05	40.48	51.07	43.36	54.76	23.81	32.92	6.05	80.95	47.62	58.48	58.83	50	16.67	26.76	20.74	61.9	30.95	43.15	46.19	52.38	26.19	34.69	5.79	88.1	54.76	64.77	39.83	52.38	30.95	36.49	11.86	66.67	33.33	44.01	90.48
/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location	38	65.86	32.89	6.58	15.18	47.78	46.05	14.47	24.32	66.16	28.95	9.21	15.72	48	42.11	10.53	21.6	78.26	35.53	10.53	16.9	59.71	48.68	13.16	23.51	95.43	43.42	11.84	21.48	77.17	59.21	25	37.71	45.89	39.47	11.84	22.92	31.12	51.32	18.42	28.98	39.47
/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency	60	730.12	45	32.5	37.1	484.87	46.67	34.17	38.99	668.53	45.83	35	38.95	423.11	48.33	35.83	40.64	667.31	45.83	30	35.63	419.99	50	30	37.63	575.14	50	49.17	49.65	327.5	55	49.17	51.3	455.07	49.17	39.17	43.76	252.64	50	39.17	44.36	50
/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club	29	218.78	18.97	0	5.27	213.55	29.31	1.72	8.65	197.1	15.52	0	5.98	191.95	25.86	1.72	9.06	187.66	15.52	1.72	6.92	182.5	20.69	1.72	8.2	137.03	22.41	1.72	9.18	131.86	31.03	6.9	14.36	90.34	22.41	0	7.6	86.05	25.86	0	8.62	27.59
/baseball/baseball_team/team_stats./baseball/baseball_team_stats/season	27	14.46	44.44	3.7	13.15	2.26	100	50	68.82	15.2	44.44	0	10.35	1.94	100	59.26	74.86	15.3	40.74	0	10.01	2.35	98.15	46.3	67.43	17.3	40.74	0	8.94	1.76	96.3	83.33	88.89	12.11	59.26	1.85	16.13	2.17	98.15	66.67	78.1	96.3
/broadcast/content/artist	14	175.93	42.86	21.43	28.42	153.32	46.43	28.57	35.16	189.18	46.43	28.57	35.5	166.93	50	39.29	43.43	115.89	50	21.43	32.28	93.18	60.71	28.57	39.12	119.64	50	32.14	39.44	96.46	60.71	46.43	52.36	117.21	50	28.57	38.2	98.43	53.57	32.14	42.43	71.43
/business/business_operation/industry	41	518	32.93	2.44	13.78	500.94	42.68	15.85	23.11	441.23	26.83	2.44	11.97	424.46	35.37	15.85	21.59	373.96	30.49	2.44	14.52	357.26	43.9	18.29	26.98	140.48	43.9	9.76	23.04	123.43	53.66	29.27	38.39	70.67	37.8	12.2	22.57	56.46	40.24	19.51	27.47	63.41
/business/business_operation/revenue./measurement_unit/dated_money_value/currency	1	151	50	50	50.17	44.5	50	50	50.57	154	50	50	50.16	47	50	50	50.54	144.5	50	50	50.17	38	50	50	50.67	137	50	50	50.18	30.5	50	50	50.83	81	50	50	50.31	8.5	50	50	53.13	100
/business/job_title/people_with_this_title./business/employment_tenure/company	85	458.26	30.59	2.35	9.45	430.73	44.12	11.76	21.48	344.32	28.24	2.35	8.37	316.77	42.35	8.82	19.24	462.15	28.82	1.76	8.69	434.92	40.59	11.76	21.67	360.09	35.29	1.76	10.81	332.37	47.06	14.12	25.89	203.98	37.65	6.47	14.75	184.86	46.47	8.82	20.45	56.47
/celebrities/celebrity/celebrity_friends./celebrities/friendship/friend	1	2185.5	0	0	0.06	2183	0	0	0.06	32	0	0	4.01	29.5	0	0	4.13	713	0	0	0.14	710.5	0	0	0.15	43.5	50	0	10.61	41	50	0	10.65	27	50	0	9.38	24.5	50	0	9.5	0
/common/topic/webpage./common/webpage/category	402	3319.43	48.88	45.02	46.56	1321.51	50.12	45.02	46.89	3318.98	49.25	44.15	46.31	1320.63	50.37	44.15	46.78	3357.81	49.13	44.15	46	1362.55	49.38	44.15	46.24	3233.65	50	50	50.01	1244.77	50.62	50.12	50.32	3193.67	49.63	48.26	48.85	1200.38	50.5	48.26	49.16	47.01
/dataworld/gardening_hint/split_to	10	5571.65	20	10	13.35	5571.6	20	10	13.35	3430.05	50	30	37.44	3430	50	30	37.56	3295.4	30	30	30.05	3295.35	30	30	30.05	4024.7	0	0	0.28	4024.35	0	0	0.28	1969.6	70	50	58.51	1969.6	70	50	58.51	20
/education/educational_degree/people_with_this_degree./education/education/institution	287	191.26	25.26	0.7	7.24	77.77	49.48	8.36	20.6	185.17	25.78	1.22	7.74	71.85	51.57	9.41	21.67	192.93	25.96	1.74	8.28	79.51	51.92	11.85	23.68	182.88	34.49	1.57	9.72	67.63	56.97	21.43	32.9	127.22	41.99	6.62	17.58	53.84	59.23	25.61	37.17	61.5
/education/educational_degree/people_with_this_degree./education/education/major_field_of_study	63	35.11	37.3	0	9.86	14.33	75.4	14.29	31.2	37.02	38.1	2.38	11.01	15.76	73.02	17.46	33.83	30.3	39.68	4.76	13.4	10.1	73.02	23.02	37.86	36.6	41.27	0	8.98	12.48	78.57	31.75	46.63	26.21	49.21	3.17	15.79	11.27	71.43	25.4	40.33	84.92
/education/educational_degree/people_with_this_degree./education/education/student	27	634.52	29.63	1.85	8.82	599.31	31.48	3.7	10.98	814.39	25.93	3.7	10.14	780.19	25.93	5.56	12.65	691.83	33.33	3.7	9.81	656.98	35.19	3.7	11.37	335.43	46.3	22.22	30.16	302.44	48.15	27.78	35.18	265.52	40.74	9.26	18.84	234.11	40.74	9.26	19.52	55.56
/education/educational_institution/campuses	13	1	100	100	100	1	100	100	100	1	100	100	100	1	100	100	100	1.15	100	92.31	94.87	1.15	100	92.31	94.87	19.19	61.54	23.08	37.41	19.19	61.54	23.08	37.41	1	100	100	100	1	100	100	100	100
/education/educational_institution/colors	90	293.14	27.78	0.56	8.32	247.23	33.33	6.11	13.45	365.02	24.44	0	7.21	319.16	26.67	4.44	11.61	251.31	27.22	0.56	7.79	205.02	31.11	3.89	11.66	210.51	38.33	1.11	12.17	164.45	45	11.11	20.9	174.01	37.78	6.11	15.86	138.38	39.44	10	19.34	42.78
/education/educational_institution/school_type	80	157.1	46.25	10	22.69	83.92	50.63	21.25	31.87	168.98	42.5	7.5	19.27	95.09	47.5	14.38	25.5	177.36	46.25	10.63	22.71	103.36	51.25	19.38	30.3	140.56	47.5	16.25	28.15	66.34	56.88	28.13	37.3	120.56	46.88	20	29.28	70.81	51.88	26.25	35.84	50
/education/educational_institution/students_graduates./education/education/major_field_of_study	321	208.42	6.39	0.31	3.26	169.22	22.59	3.27	9.75	231.95	7.63	0.78	3.85	193.37	22.9	3.43	10.1	219.81	7.48	1.25	4.21	181.98	21.96	4.83	10.66	154.85	12.31	0.31	4.35	115.09	37.23	7.94	16.8	121.04	24.3	2.8	9.38	97.65	37.07	7.32	16.87	52.65
/education/educational_institution/students_graduates./education/education/student	311	1893.94	3.22	0.16	1.35	1882	3.7	0.16	1.59	2262.25	3.38	0.48	1.66	2250.31	4.02	1.61	2.62	1791.23	3.22	0.32	1.5	1779.36	3.7	0.48	1.83	834.23	13.02	1.45	5.34	822.22	14.79	3.22	7.19	805.75	12.7	2.25	5.65	794.88	13.02	2.41	5.95	1.29
/education/educational_institution_campus/educational_institution	13	1	100	100	100	1	100	100	100	1.15	100	92.31	94.87	1.15	100	92.31	94.87	1.15	100	92.31	94.87	1.15	100	92.31	94.87	10	57.69	23.08	36.39	10	57.69	23.08	36.39	1	100	100	100	1	100	100	100	100
/education/field_of_study/students_majoring./education/education/major_field_of_study	11	58.32	31.82	0	6.94	50.41	59.09	0	15.57	42.36	18.18	4.55	11.37	35.64	31.82	9.09	15.94	87.14	9.09	0	3.78	78.77	9.09	0	5.33	29.45	9.09	0	6.57	21.09	31.82	0	11.05	27.18	31.82	0	10.14	22.68	31.82	0	11.99	59.09
/education/field_of_study/students_majoring./education/education/student	34	1462.71	8.82	0	3.9	1457.38	10.29	1.47	5.33	1271.37	8.82	1.47	4.41	1266.07	11.76	2.94	6.05	1260.57	11.76	0	3.52	1255.34	14.71	1.47	4.82	809.38	26.47	1.47	10.21	804.12	27.94	5.88	14.06	502.88	23.53	4.41	11.14	498.34	23.53	5.88	12.05	22.06
/education/university/domestic_tuition./measurement_unit/dated_money_value/currency	5	277.9	50	50	50.09	162.5	50	50	50.31	188.8	50	40	42.65	73.4	50	40	42.94	287.8	50	40	42.66	172.4	50	40	42.9	247.3	50	30	38.55	131.9	50	30	38.94	168.7	50	40	42.73	53.6	50	40	43.03	50
/education/university/fraternities_and_sororities	21	96.74	50	14.29	30.54	63.76	54.76	26.19	38.81	72.38	50	23.81	35.46	38.81	52.38	40.48	45.51	71.38	50	21.43	34.18	39.02	54.76	30.95	43.4	74.21	50	26.19	38.17	40.62	54.76	42.86	48.3	60.76	52.38	26.19	38.98	39.4	61.9	33.33	45.24	59.52
/education/university/local_tuition./measurement_unit/dated_money_value/currency	1	304	50	0	25.08	153	50	0	25.16	318.5	50	50	50.08	167.5	50	50	50.15	234.5	50	50	50.11	83.5	50	50	50.3	636	50	50	50.04	485	50	50	50.05	239.5	50	0	25.1	88.5	50	0	25.29	50
/film/actor/dubbing_performances./film/dubbing_performance/language	12	1598.58	37.5	37.5	37.75	1537.38	41.67	37.5	38.97	649.33	41.67	37.5	39.84	589.33	50	41.67	46.08	1864.67	37.5	25	29.93	1803.58	37.5	25	30.15	584.25	50	50	50.16	524	54.17	54.17	54.55	1471.17	33.33	20.83	25.29	1410.38	33.33	20.83	25.34	58.33
/film/actor/film./film/performance/film	836	1637.19	2.63	0.06	1.06	1629.65	4.72	0.84	2.38	1494.5	2.63	0.12	1.21	1486.95	5.14	1.32	2.74	1425.76	1.85	0.06	1.06	1418.23	3.83	0.72	2.08	816.73	5.02	0.12	2.02	809.19	10.05	2.09	5.07	600.77	5.56	0.9	2.68	594.12	7.06	1.26	3.39	11.12
/film/actor/film./film/performance/special_performance_type	16	732.19	28.13	18.75	22.82	678	31.25	18.75	24.38	984.72	21.88	6.25	12.6	929.53	21.88	6.25	12.61	874.94	31.25	9.38	17.07	819.38	31.25	9.38	17.14	481.31	50	43.75	47.09	425.97	53.13	50	52	778.06	50	18.75	33.99	724.06	50	21.88	35.61	53.13
/film/director/film	19	1317.47	10.53	0	4.52	1313.87	10.53	0	4.69	1346.47	10.53	2.63	5.15	1342.87	10.53	2.63	5.28	1629.82	5.26	5.26	6.16	1626.34	7.89	5.26	6.91	627.21	31.58	5.26	13.01	623.74	39.47	5.26	13.73	437.71	7.89	2.63	6.35	434.47	10.53	2.63	6.71	36.84
/film/film/cinematography	17	307.03	23.53	2.94	9.07	302.21	26.47	2.94	9.34	813.35	14.71	0	3.62	808.5	14.71	0	3.64	714	23.53	11.76	16.79	709.24	23.53	11.76	16.83	282.74	41.18	17.65	24.78	277.94	41.18	17.65	26.2	283.65	26.47	5.88	12.37	279.29	26.47	5.88	12.45	29.41
/film/film/costume_design_by	13	205.65	23.08	3.85	11.14	199.35	26.92	3.85	12.25	819.69	15.38	7.69	11.35	813.42	23.08	7.69	11.95	1394.27	19.23	7.69	11.98	1387.92	23.08	7.69	12.58	164.38	38.46	15.38	25.2	158.04	46.15	15.38	25.85	140.65	38.46	19.23	28.26	135.04	38.46	19.23	28.52	53.85
/film/film/country	131	641.52	32.44	6.87	14.84	323.04	35.5	8.78	17.55	606.47	29.39	10.31	16.79	288.21	31.68	14.5	20.3	568.84	31.68	9.16	16.2	251.46	34.73	11.83	19.42	531.63	43.13	17.18	26.19	224.95	46.56	29.01	35.17	429.08	43.51	19.08	26.98	172.72	45.8	22.14	30.35	46.18
/film/film/distributors./film/film_film_distributor_relationship/film_distribution_medium	38	94.14	51.32	14.47	28.46	49.46	73.68	46.05	56.15	125.95	46.05	15.79	27.5	79.8	64.47	36.84	46.06	120.01	44.74	17.11	28	73.87	56.58	39.47	45.21	91.68	51.32	18.42	29.96	46.59	78.95	39.47	53.17	147.67	51.32	22.37	32.87	112.49	55.26	34.21	41.61	77.63
/film/film/distributors./film/film_film_distributor_relationship/region	10	118.6	50	45	47.76	53.4	60	55	58.24	98.9	50	50	50.28	30.95	55	50	52.71	132.65	50	45	47.76	65.6	60	45	50.09	81	50	50	50.34	16.4	60	55	57.12	186.9	50	50	50.21	125	50	50	50.75	100
/film/film/dubbing_performances./film/dubbing_performance/actor	8	73.44	18.75	0	9.35	69.06	31.25	12.5	18.34	70.5	31.25	6.25	13.42	66.25	37.5	6.25	20.23	136.06	12.5	0	8.07	131.69	37.5	6.25	14.21	20.31	56.25	12.5	23.88	15.94	62.5	31.25	43.18	98.69	43.75	12.5	21.61	95.88	62.5	18.75	26.43	43.75
/film/film/edited_by	13	604.38	23.08	11.54	14.36	598.19	23.08	11.54	14.78	708.04	3.85	0	2.29	701.81	3.85	0	2.31	882.5	11.54	0	4.91	876.27	11.54	3.85	6.88	279.12	38.46	11.54	20.39	273.04	46.15	11.54	21.47	195.35	30.77	15.38	19.23	189.54	30.77	15.38	19.32	50
/film/film/estimated_budget./measurement_unit/dated_money_value/currency	151	706.03	49.67	38.41	43.3	84.57	52.65	38.41	44.62	755.48	49.67	33.11	40.45	135.98	51.66	33.77	42.21	703.86	49.67	39.4	43.91	83.37	52.65	39.4	45.5	526.62	50.33	48.34	49.28	57.85	55.63	49.67	52.16	605.62	49.34	46.36	47.63	77.91	53.31	47.02	49.65	52.32
/film/film/executive_produced_by	73	940.67	15.07	0.68	5.91	931.71	19.86	3.42	9.99	1048.59	14.38	1.37	6.34	1039.95	20.55	5.48	10.96	862.62	17.12	2.05	7.02	853.97	21.23	7.53	11.62	406.31	35.62	2.74	14.72	397.34	53.42	12.33	24.34	366.01	24.66	5.48	11.97	358.41	26.71	7.53	13.48	60.96
/film/film/featured_film_locations	100	1522.99	4	0.5	2.26	1497.74	4	0.5	2.31	1999.08	6	0.5	2.85	1973.67	6.5	1	3.25	1203.18	5	1.5	3.17	1177.72	5.5	2	3.7	686.67	21	8	12.42	662.35	22.5	8.5	13.49	431.54	23	6.5	12.31	411.41	23.5	7	12.75	21
/film/film/film_art_direction_by	3	21.83	50	33.33	38.19	16.83	66.67	33.33	39.15	22	50	33.33	43.55	17	66.67	33.33	46.58	9.5	50	50	52.78	4.5	100	50	56.25	7.5	50	50	53.62	2.5	100	50	63.06	122.5	50	0	12.24	117.67	50	0	12.37	100
/film/film/film_festivals	18	302.97	19.44	2.78	9.71	295.11	22.22	5.56	11.99	232.61	27.78	16.67	20.48	224.69	33.33	19.44	22.66	594.31	30.56	5.56	10.9	586.28	33.33	8.33	13.28	102.86	44.44	16.67	28.34	95.03	52.78	25	33.97	533.36	44.44	13.89	24.45	526.11	44.44	16.67	26.56	52.78
/film/film/film_format	39	391.38	43.59	25.64	33.81	314.9	48.72	28.21	35.81	379.45	42.31	29.49	34.63	303.21	44.87	32.05	36.7	534.72	39.74	29.49	33.86	456.77	39.74	30.77	34.75	290.44	50	32.05	40.07	215.79	53.85	33.33	41.77	336.64	52.56	39.74	44.7	285.27	55.13	42.31	47.56	61.54
/film/film/film_production_design_by	10	366.95	30	15	19.5	362.85	30	15	20.67	909.45	20	10	11.91	905.35	20	10	12.11	832.95	15	0	5.52	828.8	15	0	5.54	152	50	15	26.3	147.9	55	20	31.47	598.65	25	10	15.78	594.95	30	10	16.07	50
/film/film/genre	722	463.15	18.21	0.21	4.68	284.47	26.87	3.46	10.84	446.51	16.76	0.21	4.61	267.57	27.15	4.99	11.59	425.87	19.25	0.14	4.92	247.41	30.19	4.99	12.44	363.95	35.94	1.18	9.19	186.09	45.64	19.46	28.65	331.98	32.06	5.47	13.36	193.49	39.61	13.57	22.34	39.82
